id_transacao,id_cliente,data_transacao,valor_transacao,categoria_transacao,metodo_pagamento,valor_com_taxa,transacao_valida
1598,202,2023-03-08 13:00:00,708.3,Entretenimento,Transferência Bancária,743.715,True
1599,436,2023-03-08 14:00:00,251.2,Transporte,Cartão de Crédito,263.76,True
1600,313,2023-03-08 15:00:00,473.92,Alimentação,Transferência Bancária,497.61600000000004,True
1601,117,2023-03-08 16:00:00,595.39,Transporte,Dinheiro,625.1595,True
1602,666,2023-03-08 17:00:00,887.97,Transporte,Transferência Bancária,932.3685,True
1603,937,2023-03-08 18:00:00,889.97,Educação,Dinheiro,934.4685000000001,True
1604,803,2023-03-08 19:00:00,748.28,Educação,Cartão de Débito,785.694,True
1605,575,2023-03-08 20:00:00,44.81,Transporte,Dinheiro,47.05050000000001,False
1606,244,2023-03-08 21:00:00,579.32,Educação,Transferência Bancária,608.2860000000001,True
1607,537,2023-03-08 22:00:00,788.72,Entretenimento,Cartão de Débito,828.1560000000001,True
1608,602,2023-03-08 23:00:00,27.12,Educação,Cartão de Débito,28.476000000000003,False
1609,75,2023-03-09 00:00:00,554.19,Transporte,Dinheiro,581.8995000000001,True
1610,806,2023-03-09 01:00:00,859.19,Educação,Cartão de Crédito,902.1495000000001,True
1611,386,2023-03-09 02:00:00,479.36,Educação,Transferência Bancária,503.32800000000003,True
1612,903,2023-03-09 03:00:00,14.07,Saúde,Cartão de Débito,14.7735,False
1613,210,2023-03-09 04:00:00,20.9,Saúde,Cartão de Crédito,21.945,False
1614,475,2023-03-09 05:00:00,422.47,Transporte,Dinheiro,443.59350000000006,True
1615,418,2023-03-09 06:00:00,163.46,Entretenimento,Dinheiro,171.633,True
1616,347,2023-03-09 07:00:00,667.81,Alimentação,Dinheiro,701.2004999999999,True
1617,529,2023-03-09 08:00:00,711.71,Alimentação,Dinheiro,747.2955000000001,True
1618,640,2023-03-09 09:00:00,186.1,Transporte,Transferência Bancária,195.405,True
1619,939,2023-03-09 10:00:00,889.65,Entretenimento,Cartão de Débito,934.1325,True
1620,955,2023-03-09 11:00:00,447.49,Entretenimento,Transferência Bancária,469.8645,True
1621,876,2023-03-09 12:00:00,151.42,Entretenimento,Cartão de Débito,158.99099999999999,True
1622,763,2023-03-09 13:00:00,766.61,Saúde,Cartão de Crédito,804.9405,True
1623,179,2023-03-09 14:00:00,792.07,Transporte,Cartão de Crédito,831.6735000000001,True
1624,182,2023-03-09 15:00:00,642.9,Alimentação,Cartão de Débito,675.045,True
1625,664,2023-03-09 16:00:00,854.93,Entretenimento,Dinheiro,897.6765,True
1626,25,2023-03-09 17:00:00,740.0,Transporte,Cartão de Crédito,777.0,True
1627,967,2023-03-09 18:00:00,883.38,Alimentação,Transferência Bancária,927.549,True
1628,180,2023-03-09 19:00:00,439.55,Saúde,Cartão de Débito,461.52750000000003,True
1629,710,2023-03-09 20:00:00,750.12,Educação,Cartão de Crédito,787.6260000000001,True
1630,501,2023-03-09 21:00:00,999.75,Alimentação,Cartão de Débito,1049.7375,True
1631,856,2023-03-09 22:00:00,727.68,Alimentação,Dinheiro,764.064,True
1632,161,2023-03-09 23:00:00,123.04,Alimentação,Cartão de Débito,129.192,True
1633,177,2023-03-10 00:00:00,523.14,Educação,Cartão de Crédito,549.297,True
1634,285,2023-03-10 01:00:00,591.47,Entretenimento,Cartão de Débito,621.0435000000001,True
1635,63,2023-03-10 02:00:00,182.47,Educação,Cartão de Crédito,191.5935,True
1636,662,2023-03-10 03:00:00,963.26,Alimentação,Cartão de Crédito,1011.423,True
1637,666,2023-03-10 04:00:00,183.82,Saúde,Cartão de Crédito,193.011,True
1638,156,2023-03-10 05:00:00,185.78,Alimentação,Transferência Bancária,195.06900000000002,True
1639,882,2023-03-10 06:00:00,916.02,Saúde,Dinheiro,961.821,True
1640,469,2023-03-10 07:00:00,470.55,Transporte,Dinheiro,494.07750000000004,True
1641,49,2023-03-10 08:00:00,72.56,Saúde,Cartão de Débito,76.188,True
1642,967,2023-03-10 09:00:00,602.21,Alimentação,Cartão de Débito,632.3205,True
1643,849,2023-03-10 10:00:00,605.81,Educação,Cartão de Crédito,636.1005,True
1644,84,2023-03-10 11:00:00,73.86,Alimentação,Dinheiro,77.553,True
1645,361,2023-03-10 12:00:00,972.8,Alimentação,Cartão de Débito,1021.4399999999999,True
1646,689,2023-03-10 13:00:00,548.59,Transporte,Cartão de Débito,576.0195000000001,True
1647,148,2023-03-10 14:00:00,564.2,Entretenimento,Dinheiro,592.4100000000001,True
1648,630,2023-03-10 15:00:00,524.91,Alimentação,Cartão de Crédito,551.1555,True
1649,342,2023-03-10 16:00:00,614.62,Transporte,Cartão de Débito,645.351,True
1650,476,2023-03-10 17:00:00,271.66,Educação,Cartão de Crédito,285.24300000000005,True
1651,63,2023-03-10 18:00:00,294.37,Transporte,Dinheiro,309.0885,True
1652,701,2023-03-10 19:00:00,516.23,Transporte,Dinheiro,542.0415,True
1653,360,2023-03-10 20:00:00,808.62,Saúde,Cartão de Débito,849.051,True
1654,561,2023-03-10 21:00:00,59.37,Entretenimento,Cartão de Débito,62.3385,True
1655,327,2023-03-10 22:00:00,607.37,Entretenimento,Dinheiro,637.7385,True
1656,769,2023-03-10 23:00:00,808.71,Educação,Cartão de Crédito,849.1455000000001,True
1657,736,2023-03-11 00:00:00,165.35,Transporte,Cartão de Crédito,173.6175,True
1658,141,2023-03-11 01:00:00,24.87,Educação,Transferência Bancária,26.113500000000002,False
1659,990,2023-03-11 02:00:00,319.59,Educação,Dinheiro,335.5695,True
1660,215,2023-03-11 03:00:00,592.26,Entretenimento,Cartão de Débito,621.873,True
1661,435,2023-03-11 04:00:00,146.9,Entretenimento,Dinheiro,154.245,True
1662,891,2023-03-11 05:00:00,431.86,Entretenimento,Cartão de Débito,453.45300000000003,True
1663,952,2023-03-11 06:00:00,556.8,Alimentação,Cartão de Crédito,584.64,True
1664,723,2023-03-11 07:00:00,602.89,Transporte,Cartão de Débito,633.0345,True
1665,318,2023-03-11 08:00:00,281.67,Educação,Transferência Bancária,295.75350000000003,True
1666,32,2023-03-11 09:00:00,406.03,Transporte,Cartão de Crédito,426.3315,True
1667,670,2023-03-11 10:00:00,780.56,Educação,Transferência Bancária,819.588,True
1668,285,2023-03-11 11:00:00,941.8,Educação,Dinheiro,988.89,True
1669,305,2023-03-11 12:00:00,863.26,Educação,Cartão de Débito,906.423,True
1670,429,2023-03-11 13:00:00,568.64,Educação,Cartão de Crédito,597.072,True
1671,477,2023-03-11 14:00:00,416.19,Saúde,Cartão de Débito,436.9995,True
1672,286,2023-03-11 15:00:00,339.63,Saúde,Transferência Bancária,356.61150000000004,True
1673,144,2023-03-11 16:00:00,133.71,Alimentação,Cartão de Crédito,140.39550000000003,True
1674,424,2023-03-11 17:00:00,115.49,Entretenimento,Transferência Bancária,121.2645,True
1675,19,2023-03-11 18:00:00,691.47,Educação,Cartão de Crédito,726.0435000000001,True
1676,18,2023-03-11 19:00:00,267.2,Transporte,Dinheiro,280.56,True
1677,769,2023-03-11 20:00:00,262.12,Saúde,Dinheiro,275.226,True
1678,590,2023-03-11 21:00:00,998.21,Entretenimento,Cartão de Débito,1048.1205,True
1679,371,2023-03-11 22:00:00,196.05,Alimentação,Transferência Bancária,205.85250000000002,True
1680,175,2023-03-11 23:00:00,156.58,Entretenimento,Transferência Bancária,164.40900000000002,True
1681,194,2023-03-12 00:00:00,107.7,Educação,Cartão de Crédito,113.08500000000001,True
1682,502,2023-03-12 01:00:00,584.01,Entretenimento,Dinheiro,613.2105,True
1683,988,2023-03-12 02:00:00,631.59,Educação,Cartão de Débito,663.1695000000001,True
1684,113,2023-03-12 03:00:00,371.58,Saúde,Dinheiro,390.159,True
1685,114,2023-03-12 04:00:00,540.06,Saúde,Transferência Bancária,567.063,True
1686,222,2023-03-12 05:00:00,790.52,Educação,Cartão de Débito,830.046,True
1687,678,2023-03-12 06:00:00,819.92,Transporte,Dinheiro,860.9159999999999,True
1688,947,2023-03-12 07:00:00,958.33,Saúde,Dinheiro,1006.2465000000001,True
1689,831,2023-03-12 08:00:00,826.03,Transporte,Cartão de Crédito,867.3315,True
1690,644,2023-03-12 09:00:00,569.19,Educação,Cartão de Crédito,597.6495000000001,True
1691,897,2023-03-12 10:00:00,187.86,Educação,Transferência Bancária,197.25300000000001,True
1692,264,2023-03-12 11:00:00,108.77,Saúde,Dinheiro,114.2085,True
1693,925,2023-03-12 12:00:00,63.97,Transporte,Cartão de Crédito,67.1685,True
1694,55,2023-03-12 13:00:00,669.86,Educação,Dinheiro,703.3530000000001,True
1695,871,2023-03-12 14:00:00,809.46,Saúde,Cartão de Débito,849.9330000000001,True
1696,643,2023-03-12 15:00:00,513.6,Educação,Dinheiro,539.2800000000001,True
1697,800,2023-03-12 16:00:00,64.17,Entretenimento,Dinheiro,67.3785,True
1698,778,2023-03-12 17:00:00,540.12,Entretenimento,Transferência Bancária,567.126,True
1699,458,2023-03-12 18:00:00,936.39,Saúde,Cartão de Débito,983.2095,True
1700,979,2023-03-12 19:00:00,601.64,Educação,Cartão de Débito,631.722,True
1701,878,2023-03-12 20:00:00,811.33,Saúde,Cartão de Crédito,851.8965000000001,True
1702,162,2023-03-12 21:00:00,802.15,Alimentação,Cartão de Débito,842.2575,True
1703,380,2023-03-12 22:00:00,932.81,Saúde,Transferência Bancária,979.4505,True
1704,993,2023-03-12 23:00:00,772.53,Saúde,Cartão de Crédito,811.1565,True
1705,87,2023-03-13 00:00:00,750.22,Entretenimento,Dinheiro,787.7310000000001,True
1706,55,2023-03-13 01:00:00,241.76,Entretenimento,Cartão de Débito,253.848,True
1707,476,2023-03-13 02:00:00,69.33,Educação,Dinheiro,72.7965,True
1708,800,2023-03-13 03:00:00,522.42,Saúde,Cartão de Crédito,548.5409999999999,True
1709,178,2023-03-13 04:00:00,133.19,Saúde,Cartão de Débito,139.8495,True
1710,391,2023-03-13 05:00:00,962.57,Educação,Cartão de Crédito,1010.6985000000001,True
1711,349,2023-03-13 06:00:00,297.03,Transporte,Cartão de Crédito,311.88149999999996,True
1712,8,2023-03-13 07:00:00,854.41,Educação,Cartão de Débito,897.1305,True
1713,833,2023-03-13 08:00:00,393.75,Entretenimento,Cartão de Débito,413.4375,True
1714,313,2023-03-13 09:00:00,329.96,Entretenimento,Cartão de Crédito,346.45799999999997,True
1715,759,2023-03-13 10:00:00,935.81,Saúde,Transferência Bancária,982.6005,True
1716,835,2023-03-13 11:00:00,369.69,Entretenimento,Cartão de Débito,388.1745,True
1717,984,2023-03-13 12:00:00,396.39,Educação,Cartão de Crédito,416.2095,True
1718,983,2023-03-13 13:00:00,115.03,Saúde,Dinheiro,120.78150000000001,True
1719,443,2023-03-13 14:00:00,673.74,Educação,Dinheiro,707.427,True
1720,767,2023-03-13 15:00:00,295.95,Educação,Cartão de Débito,310.7475,True
1721,328,2023-03-13 16:00:00,589.75,Saúde,Cartão de Débito,619.2375000000001,True
1722,54,2023-03-13 17:00:00,595.44,Transporte,Dinheiro,625.2120000000001,True
1723,761,2023-03-13 18:00:00,722.01,Entretenimento,Cartão de Crédito,758.1105,True
1724,239,2023-03-13 19:00:00,747.79,Alimentação,Cartão de Crédito,785.1795,True
1725,229,2023-03-13 20:00:00,519.31,Alimentação,Cartão de Crédito,545.2755,True
1726,579,2023-03-13 21:00:00,337.68,Alimentação,Transferência Bancária,354.564,True
1727,51,2023-03-13 22:00:00,839.08,Entretenimento,Cartão de Débito,881.0340000000001,True
1728,609,2023-03-13 23:00:00,316.77,Transporte,Transferência Bancária,332.6085,True
1729,604,2023-03-14 00:00:00,512.43,Educação,Transferência Bancária,538.0514999999999,True
1730,264,2023-03-14 01:00:00,407.24,Saúde,Transferência Bancária,427.60200000000003,True
1731,418,2023-03-14 02:00:00,856.53,Transporte,Transferência Bancária,899.3565,True
1732,803,2023-03-14 03:00:00,437.6,Alimentação,Cartão de Crédito,459.48,True
1733,96,2023-03-14 04:00:00,392.24,Entretenimento,Cartão de Débito,411.85200000000003,True
1734,88,2023-03-14 05:00:00,692.93,Entretenimento,Cartão de Débito,727.5765,True
1735,78,2023-03-14 06:00:00,606.42,Saúde,Transferência Bancária,636.741,True
1736,288,2023-03-14 07:00:00,116.17,Educação,Cartão de Débito,121.97850000000001,True
1737,120,2023-03-14 08:00:00,513.09,Transporte,Dinheiro,538.7445,True
1738,814,2023-03-14 09:00:00,738.12,Transporte,Cartão de Crédito,775.0260000000001,True
1739,491,2023-03-14 10:00:00,992.15,Transporte,Cartão de Débito,1041.7575,True
1740,912,2023-03-14 11:00:00,632.86,Educação,Cartão de Crédito,664.503,True
1741,452,2023-03-14 12:00:00,376.59,Educação,Dinheiro,395.41949999999997,True
1742,500,2023-03-14 13:00:00,233.89,Educação,Cartão de Crédito,245.5845,True
1743,165,2023-03-14 14:00:00,874.1,Saúde,Dinheiro,917.8050000000001,True
1744,182,2023-03-14 15:00:00,816.42,Entretenimento,Transferência Bancária,857.241,True
1745,469,2023-03-14 16:00:00,241.58,Alimentação,Cartão de Débito,253.65900000000002,True
1746,910,2023-03-14 17:00:00,208.63,Educação,Transferência Bancária,219.0615,True
1747,735,2023-03-14 18:00:00,717.99,Entretenimento,Cartão de Débito,753.8895,True
1748,823,2023-03-14 19:00:00,321.8,Educação,Transferência Bancária,337.89000000000004,True
1749,944,2023-03-14 20:00:00,313.33,Alimentação,Dinheiro,328.99649999999997,True
1750,978,2023-03-14 21:00:00,160.77,Educação,Cartão de Débito,168.8085,True
1751,7,2023-03-14 22:00:00,271.34,Entretenimento,Transferência Bancária,284.907,True
1752,330,2023-03-14 23:00:00,433.23,Saúde,Cartão de Crédito,454.89150000000006,True
1753,775,2023-03-15 00:00:00,735.51,Alimentação,Cartão de Crédito,772.2855000000001,True
1754,673,2023-03-15 01:00:00,342.95,Entretenimento,Transferência Bancária,360.0975,True
1755,151,2023-03-15 02:00:00,335.32,Transporte,Dinheiro,352.086,True
1756,85,2023-03-15 03:00:00,292.06,Transporte,Transferência Bancária,306.663,True
1757,147,2023-03-15 04:00:00,483.5,Transporte,Cartão de Crédito,507.675,True
1758,624,2023-03-15 05:00:00,188.83,Saúde,Cartão de Débito,198.27150000000003,True
1759,381,2023-03-15 06:00:00,490.77,Educação,Cartão de Débito,515.3085,True
1760,915,2023-03-15 07:00:00,707.13,Educação,Transferência Bancária,742.4865,True
1761,548,2023-03-15 08:00:00,39.49,Educação,Cartão de Débito,41.4645,False
1762,285,2023-03-15 09:00:00,19.68,Saúde,Cartão de Crédito,20.664,False
1763,700,2023-03-15 10:00:00,84.37,Transporte,Cartão de Débito,88.58850000000001,True
1764,82,2023-03-15 11:00:00,540.3,Educação,Transferência Bancária,567.3149999999999,True
1765,514,2023-03-15 12:00:00,855.91,Saúde,Transferência Bancária,898.7055,True
1766,897,2023-03-15 13:00:00,14.84,Saúde,Transferência Bancária,15.582,False
1767,815,2023-03-15 14:00:00,937.29,Entretenimento,Cartão de Crédito,984.1545,True
1768,709,2023-03-15 15:00:00,115.22,Educação,Dinheiro,120.98100000000001,True
1769,916,2023-03-15 16:00:00,843.56,Transporte,Cartão de Débito,885.7379999999999,True
1770,523,2023-03-15 17:00:00,488.03,Alimentação,Transferência Bancária,512.4315,True
1771,746,2023-03-15 18:00:00,662.76,Saúde,Dinheiro,695.898,True
1772,386,2023-03-15 19:00:00,515.58,Entretenimento,Transferência Bancária,541.359,True
1773,707,2023-03-15 20:00:00,482.28,Alimentação,Transferência Bancária,506.394,True
1774,471,2023-03-15 21:00:00,836.55,Saúde,Cartão de Crédito,878.3774999999999,True
1775,119,2023-03-15 22:00:00,758.33,Entretenimento,Cartão de Crédito,796.2465000000001,True
1776,396,2023-03-15 23:00:00,488.57,Educação,Dinheiro,512.9985,True
1777,532,2023-03-16 00:00:00,120.52,Entretenimento,Transferência Bancária,126.546,True
1778,261,2023-03-16 01:00:00,124.25,Saúde,Cartão de Débito,130.4625,True
1779,805,2023-03-16 02:00:00,803.52,Educação,Cartão de Débito,843.696,True
1780,934,2023-03-16 03:00:00,534.1,Transporte,Cartão de Débito,560.8050000000001,True
1781,256,2023-03-16 04:00:00,486.77,Entretenimento,Dinheiro,511.1085,True
1782,734,2023-03-16 05:00:00,683.76,Alimentação,Cartão de Crédito,717.948,True
1783,905,2023-03-16 06:00:00,860.25,Educação,Dinheiro,903.2625,True
1784,226,2023-03-16 07:00:00,632.58,Educação,Cartão de Crédito,664.2090000000001,True
1785,53,2023-03-16 08:00:00,765.22,Transporte,Cartão de Débito,803.4810000000001,True
1786,940,2023-03-16 09:00:00,767.62,Entretenimento,Cartão de Débito,806.0010000000001,True
1787,867,2023-03-16 10:00:00,362.7,Alimentação,Cartão de Crédito,380.835,True
1788,500,2023-03-16 11:00:00,281.34,Transporte,Cartão de Débito,295.407,True
1789,506,2023-03-16 12:00:00,803.15,Entretenimento,Dinheiro,843.3075,True
1790,854,2023-03-16 13:00:00,383.41,Alimentação,Cartão de Crédito,402.58050000000003,True
1791,364,2023-03-16 14:00:00,904.3,Alimentação,Cartão de Débito,949.515,True
1792,280,2023-03-16 15:00:00,78.99,Saúde,Transferência Bancária,82.9395,True
1793,593,2023-03-16 16:00:00,67.64,Alimentação,Cartão de Débito,71.022,True
1794,714,2023-03-16 17:00:00,927.73,Entretenimento,Transferência Bancária,974.1165000000001,True
1795,158,2023-03-16 18:00:00,651.97,Transporte,Cartão de Débito,684.5685000000001,True
1796,632,2023-03-16 19:00:00,385.8,Transporte,Transferência Bancária,405.09000000000003,True
1797,59,2023-03-16 20:00:00,757.51,Saúde,Cartão de Débito,795.3855,True
1798,727,2023-03-16 21:00:00,675.6,Entretenimento,Transferência Bancária,709.3800000000001,True
1799,128,2023-03-16 22:00:00,535.89,Alimentação,Cartão de Crédito,562.6845,True
1800,736,2023-03-16 23:00:00,107.88,Saúde,Cartão de Crédito,113.274,True
1801,721,2023-03-17 00:00:00,814.06,Educação,Transferência Bancária,854.763,True
1802,882,2023-03-17 01:00:00,867.36,Entretenimento,Cartão de Débito,910.7280000000001,True
1803,115,2023-03-17 02:00:00,180.45,Saúde,Dinheiro,189.4725,True
1804,209,2023-03-17 03:00:00,852.01,Transporte,Dinheiro,894.6105,True
1805,526,2023-03-17 04:00:00,879.07,Saúde,Dinheiro,923.0235000000001,True
1806,521,2023-03-17 05:00:00,553.93,Educação,Dinheiro,581.6265,True
1807,552,2023-03-17 06:00:00,659.62,Entretenimento,Transferência Bancária,692.601,True
1808,962,2023-03-17 07:00:00,388.41,Saúde,Cartão de Crédito,407.83050000000003,True
1809,237,2023-03-17 08:00:00,288.97,Alimentação,Cartão de Crédito,303.41850000000005,True
1810,281,2023-03-17 09:00:00,724.76,Entretenimento,Dinheiro,760.998,True
1811,359,2023-03-17 10:00:00,863.26,Saúde,Cartão de Crédito,906.423,True
1812,201,2023-03-17 11:00:00,657.54,Saúde,Transferência Bancária,690.417,True
1813,758,2023-03-17 12:00:00,516.47,Entretenimento,Dinheiro,542.2935000000001,True
1814,278,2023-03-17 13:00:00,167.34,Transporte,Transferência Bancária,175.70700000000002,True
1815,235,2023-03-17 14:00:00,62.92,Alimentação,Transferência Bancária,66.066,True
1816,494,2023-03-17 15:00:00,451.23,Entretenimento,Cartão de Débito,473.79150000000004,True
1817,4,2023-03-17 16:00:00,58.86,Alimentação,Transferência Bancária,61.803000000000004,True
1818,666,2023-03-17 17:00:00,573.64,Alimentação,Cartão de Débito,602.322,True
1819,442,2023-03-17 18:00:00,388.9,Entretenimento,Dinheiro,408.34499999999997,True
1820,29,2023-03-17 19:00:00,759.62,Saúde,Transferência Bancária,797.601,True
1821,109,2023-03-17 20:00:00,312.59,Transporte,Cartão de Crédito,328.2195,True
1822,610,2023-03-17 21:00:00,597.05,Alimentação,Dinheiro,626.9025,True
1823,727,2023-03-17 22:00:00,542.31,Alimentação,Transferência Bancária,569.4254999999999,True
1824,805,2023-03-17 23:00:00,14.67,Saúde,Transferência Bancária,15.403500000000001,False
1825,75,2023-03-18 00:00:00,81.67,Entretenimento,Cartão de Crédito,85.7535,True
1826,838,2023-03-18 01:00:00,297.46,Transporte,Cartão de Débito,312.33299999999997,True
